time,step,username,run,ic_right,to_right,axtibacc_right,tibimpact_right,axsacacc_right,sacimpact_right,brakingforce_right,pushoffpower_right,tibintrot_right,vll_right,ic_left,to_left,axtibacc_left,tibimpact_left,axsacacc_left,sacimpact_left,brakingforce_left,pushoffpower_left,tibintrot_left,vll_left
20/11/2018 21:11,971,JF,1,20/11/2018 21:11,20/11/2018 21:11,77.2929,77.73991625,82.6061,159.9342031,-55.2968,-1.09243,-2.04929,35.58055809,20/11/2018 21:11,20/11/2018 21:11,46.874,59.13049092,68.0711,81.0479905,-161.718,-1.12694,-5.9506,36.99769093
20/11/2018 21:11,972,JF,1,20/11/2018 21:11,20/11/2018 21:11,99.0139,99.41975761,73.5011,116.2748922,-121.751,-1.08923,-2.31473,35.75626727,20/11/2018 21:11,20/11/2018 21:11,41.4023,58.71206706,67.6672,87.21411025,-151.49,-1.09003,-6.62085,36.98944538
20/11/2018 21:11,973,JF,1,20/11/2018 21:11,20/11/2018 21:11,115.962,116.0237778,62.2651,124.724768,-98.8511,-0.988086,-2.12549,34.02764488,20/11/2018 21:11,20/11/2018 21:11,43.7008,55.7686465,66.8151,87.56830766,-134.23,-1.12996,-5.66191,36.54580587
20/11/2018 21:11,974,JF,1,20/11/2018 21:11,20/11/2018 21:11,125.21,125.3445493,83.6055,147.769622,-82.2395,-1.05671,-2.40277,35.58780196,20/11/2018 21:11,20/11/2018 21:11,45.331,56.73977785,76.0466,93.04146741,-124.92,-1.09371,-7.0507,37.31350395
20/11/2018 21:11,975,JF,1,20/11/2018 21:11,20/11/2018 21:11,114.072,114.1424603,78.0825,136.2427724,-178.845,-1.15533,-1.8993,33.40575146,20/11/2018 21:11,20/11/2018 21:11,50.5718,68.49194627,80.7297,114.4638061,-158.782,-1.13554,-7.0482,35.267446
20/11/2018 21:11,976,JF,1,20/11/2018 21:11,20/11/2018 21:11,130.343,130.3563092,71.7255,104.4732533,-109.911,-1.05698,-2.43084,35.05005434,20/11/2018 21:11,20/11/2018 21:11,49.9976,58.81448867,69.221,113.6223567,-151.07,-1.09239,-3.54224,35.74852946
20/11/2018 21:11,977,JF,1,20/11/2018 21:11,20/11/2018 21:11,107.096,108.5713134,74.8551,110.5600049,-145.369,-1.05445,-2.28967,34.29939512,20/11/2018 21:11,20/11/2018 21:11,51.94,73.88659682,79.5282,99.94930808,-136.862,-1.13505,-5.01715,34.67696251
20/11/2018 21:11,978,JF,1,20/11/2018 21:11,20/11/2018 21:11,134.925,138.3512508,81.781,145.3453496,-103.595,-0.997908,-2.32663,35.7676419,20/11/2018 21:11,20/11/2018 21:11,42.7641,48.57171086,68.2008,82.49403434,-120.674,-1.07886,-6.48123,36.86971973
20/11/2018 21:11,979,JF,1,20/11/2018 21:11,20/11/2018 21:11,105.97,106.1659292,83.561,148.3655007,-102.794,-1.05359,-2.26236,36.3645978,20/11/2018 21:11,20/11/2018 21:11,47.6744,65.34338941,88.871,112.0882688,-151.088,-1.11792,-5.30146,36.53633253
20/11/2018 21:11,980,JF,1,20/11/2018 21:11,20/11/2018 21:11,88.3575,90.81005934,82.8078,132.7091923,-75.5156,-1.09793,-2.14406,36.73673556,20/11/2018 21:11,20/11/2018 21:11,44.9268,90.5849237,72.6143,85.58557777,-102.156,-1.13217,-5.99447,35.86938551
20/11/2018 21:11,981,JF,1,20/11/2018 21:11,20/11/2018 21:11,134.433,136.505928,73.8458,128.8657041,-149.134,-1.09772,-2.04886,35.69375844,20/11/2018 21:11,20/11/2018 21:11,48.3577,55.45228628,99.4331,115.741884,-128.623,-1.10429,-6.51539,36.60898528
20/11/2018 21:11,982,JF,1,20/11/2018 21:11,20/11/2018 21:11,111.192,115.7000349,80.1916,144.4839101,-80.6722,-1.10818,-2.02045,34.17502073,20/11/2018 21:11,20/11/2018 21:11,37.3719,53.35955836,86.4937,111.0763122,-153.664,-1.13695,-6.3269,36.15172034
20/11/2018 21:11,983,JF,1,20/11/2018 21:11,20/11/2018 21:11,127.296,130.2608912,74.235,139.8858002,-131.868,-0.987729,-1.99027,34.8664506,20/11/2018 21:11,20/11/2018 21:11,52.3002,52.5085418,78.2655,102.1930527,-133.873,-1.0878,-6.5584,35.39883956
20/11/2018 21:11,984,JF,1,20/11/2018 21:11,20/11/2018 21:11,96.2526,101.8662918,65.3672,115.8861079,-94.327,-1.02198,-2.04759,35.74298899,20/11/2018 21:11,20/11/2018 21:11,40.5824,51.59791089,79.1673,110.7847221,-123.64,-1.08569,-6.05677,34.65492011
20/11/2018 21:11,985,JF,1,20/11/2018 21:11,20/11/2018 21:11,104.183,106.313461,58.7053,92.14371028,-131.01,-1.04274,-1.82823,36.49649237,20/11/2018 21:11,20/11/2018 21:11,36.2633,53.84866387,79.3415,104.4675131,-107.929,-1.05455,-5.20534,35.74800124
20/11/2018 21:11,986,JF,1,20/11/2018 21:11,20/11/2018 21:11,102.394,117.5066957,74.4579,134.7878064,-134.143,-1.0235,-2.02452,35.82536488,20/11/2018 21:11,20/11/2018 21:11,47.6045,50.00364003,84.9155,96.78642311,-111.091,-1.09615,-5.45309,35.74940286
20/11/2018 21:11,987,JF,1,20/11/2018 21:11,20/11/2018 21:11,125.942,132.2957399,67.9042,116.3358611,-129.28,-1.01565,-1.97941,35.83536072,20/11/2018 21:11,20/11/2018 21:11,37.3139,67.8420211,53.7405,72.74801998,-101.338,-1.06247,-5.7866,36.34117085
20/11/2018 21:11,988,JF,1,20/11/2018 21:11,20/11/2018 21:11,118.911,128.5203886,77.1848,126.1070937,-94.6159,-0.962404,-2.04644,34.98580582,20/11/2018 21:11,20/11/2018 21:11,41.8323,56.3521394,73.1122,92.18778013,-89.3726,-1.07502,-6.00615,35.49006781
20/11/2018 21:11,989,JF,1,20/11/2018 21:11,20/11/2018 21:11,112.83,120.2544013,72.6615,116.8448165,-91.0016,-0.988916,-2.15884,34.76806554,20/11/2018 21:11,20/11/2018 21:11,45.3273,51.35607787,69.4678,87.95724993,-100.351,-1.10855,-6.26414,36.11153878
20/11/2018 21:11,990,JF,1,20/11/2018 21:11,20/11/2018 21:11,104.083,106.1611134,81.8016,145.1302809,-59.0244,-1.03229,-1.91797,34.25384217,20/11/2018 21:11,20/11/2018 21:11,32.4911,61.12632743,56.9888,73.68295881,-117.415,-1.07169,-6.71259,36.31524167
20/11/2018 21:11,991,JF,1,20/11/2018 21:11,20/11/2018 21:11,95.0872,102.5245627,70.4187,112.7617955,-97.4479,-1.02298,-1.95979,34.60810379,20/11/2018 21:11,20/11/2018 21:11,40.7219,56.66546968,71.8367,100.5145664,-89.8352,-1.07948,-5.78628,35.5429574
20/11/2018 21:11,992,JF,1,20/11/2018 21:11,20/11/2018 21:11,108.206,116.862692,74.0229,129.2704658,-77.1069,-1.01193,-2.26892,35.84679947,20/11/2018 21:11,20/11/2018 21:11,46.1366,57.26384277,61.1572,73.42596479,-119.044,-1.05454,-5.56683,37.30871339
20/11/2018 21:11,993,JF,1,20/11/2018 21:11,20/11/2018 21:11,93.3396,101.4605673,67.1891,106.7595121,-90.2596,-1.04023,-2.08483,35.77945595,20/11/2018 21:11,20/11/2018 21:11,36.4315,54.29437,68.8433,88.89567519,-114.341,-1.10214,-4.53444,36.40931682
20/11/2018 21:11,994,JF,1,20/11/2018 21:11,20/11/2018 21:11,118.328,123.1005703,76.016,136.9788163,-70.0388,-1.02745,-2.07963,33.868118,20/11/2018 21:11,20/11/2018 21:11,47.0224,62.1492925,70.0388,81.65070348,-128.731,-1.05479,-8.45598,36.08959617
20/11/2018 21:11,995,JF,1,20/11/2018 21:11,20/11/2018 21:11,112.846,126.3354781,57.4528,101.8943354,-98.3826,-1.0006,-1.98363,34.50522678,20/11/2018 21:11,20/11/2018 21:11,44.9354,60.62048229,63.7397,85.90868457,-97.371,-1.02927,-5.42821,36.6080041
20/11/2018 21:11,996,JF,1,20/11/2018 21:11,20/11/2018 21:11,119.302,129.9806626,54.2637,89.5959511,-121.713,-1.01347,-1.77299,34.96869843,20/11/2018 21:11,20/11/2018 21:11,61.2624,61.77077387,65.1985,84.71813431,-59.4511,-1.09506,-6.44203,38.05337185
20/11/2018 21:11,997,JF,1,20/11/2018 21:11,20/11/2018 21:11,88.9361,96.97858043,72.8317,111.8169541,-78.3904,-1.09902,-1.8907,34.1709815,20/11/2018 21:11,20/11/2018 21:11,35.8169,67.52927465,79.6688,101.983486,-101.43,-1.09089,-7.15839,36.25075538
20/11/2018 21:11,998,JF,1,20/11/2018 21:11,20/11/2018 21:11,123.972,139.9710391,62.0196,89.70167822,-118.448,-1.06521,-1.92582,35.50949709,20/11/2018 21:11,20/11/2018 21:11,40.9919,67.03085388,65.8038,97.62571231,-92.5521,-1.08442,-6.37606,36.39595219
20/11/2018 21:11,999,JF,1,20/11/2018 21:11,20/11/2018 21:11,120.663,133.9098685,65.5202,112.7329387,-99.9043,-1.03742,-1.90434,35.19774629,20/11/2018 21:11,20/11/2018 21:11,44.1789,62.36769298,67.6555,93.44393325,-87.3197,-1.09193,-5.5059,36.87625852
20/11/2018 21:11,1000,JF,1,20/11/2018 21:11,20/11/2018 21:11,95.5779,117.6357221,81.5813,130.4444785,-81.7257,-1.03656,-1.97082,36.512326,20/11/2018 21:11,20/11/2018 21:11,41.5314,92.78996109,66.0294,90.04278879,-90.9735,-1.08277,-5.22632,36.17010929
20/11/2018 21:11,1001,JF,1,20/11/2018 21:11,20/11/2018 21:11,103.717,118.3157815,63.9747,118.6707651,-87.551,-1.08587,-2.12011,34.71951166,20/11/2018 21:11,20/11/2018 21:11,37.0035,86.68981368,67.7077,81.9600701,-81.1353,-1.13884,-6.61605,35.66631318
20/11/2018 21:11,1002,JF,1,20/11/2018 21:11,20/11/2018 21:11,97.5539,112.6964459,72.5453,121.0802423,-112.854,-1.04989,-1.73522,35.62181169,20/11/2018 21:11,20/11/2018 21:11,39.0211,91.65484804,62.9936,81.62092756,-54.2411,-1.09287,-5.67953,36.86879596
20/11/2018 21:11,1003,JF,1,20/11/2018 21:11,20/11/2018 21:11,116.475,136.6157491,59.1745,92.35351332,-99.3628,-1.04948,-1.74636,36.26735121,20/11/2018 21:11,20/11/2018 21:11,28.6516,103.8525436,70.2968,101.7964808,-66.0577,-1.17127,-7.26205,36.58820603
20/11/2018 21:11,1004,JF,1,20/11/2018 21:11,20/11/2018 21:11,111.278,126.7990231,70.2732,122.545554,-58.487,-0.968752,-2.33289,37.13704168,20/11/2018 21:11,20/11/2018 21:11,45.5123,84.22646433,61.4637,75.71375563,-67.4763,-1.04715,-6.49489,38.31212271
20/11/2018 21:11,1005,JF,1,20/11/2018 21:11,20/11/2018 21:11,82.024,89.01420455,90.6725,161.1769188,-70.4081,-1.00165,-2.41454,35.59763418,20/11/2018 21:11,20/11/2018 21:11,36.5776,96.46276243,75.5731,95.34746011,-57.4108,-1.0717,-5.03814,37.09577639
20/11/2018 21:11,1006,JF,1,20/11/2018 21:11,20/11/2018 21:11,128.752,160.3126432,67.9008,113.1053846,-123.301,-1.02158,-1.90626,34.82427054,20/11/2018 21:11,20/11/2018 21:11,42.6451,97.23496895,59.6598,72.40416161,-64.7712,-1.12117,-6.43138,37.24803991
20/11/2018 21:11,1007,JF,1,20/11/2018 21:11,20/11/2018 21:11,123.656,147.2039971,63.0187,122.7398042,-89.4347,-1.10273,-1.91482,35.3658513,20/11/2018 21:11,20/11/2018 21:11,39.0304,118.2170537,70.5474,81.93684745,-73.9751,-1.11756,-7.22262,37.36083643
20/11/2018 21:11,1008,JF,1,20/11/2018 21:11,20/11/2018 21:11,121.755,140.1600514,78.7337,148.9058511,-70.6958,-1.10624,-2.26427,36.28204728,20/11/2018 21:11,20/11/2018 21:11,53.5598,99.83516506,56.1602,72.65037199,-110.76,-1.08767,-6.63696,36.79448881
20/11/2018 21:11,1009,JF,1,20/11/2018 21:11,20/11/2018 21:11,104.832,118.1505498,61.7938,116.7726965,-96.7397,-1.07766,-2.3944,36.81114029,20/11/2018 21:11,20/11/2018 21:11,38.9897,110.6355481,72.398,106.04696,-87.7534,-1.13558,-6.85571,36.89733254
20/11/2018 21:11,1010,JF,1,20/11/2018 21:11,20/11/2018 21:11,108.274,136.9516777,64.2302,109.4261621,-70.6592,-1.09321,-2.51766,35.3384218,20/11/2018 21:11,20/11/2018 21:11,48.8985,130.8158241,63.991,82.82481943,-92.6143,-1.11211,-5.50627,36.5864903
20/11/2018 21:11,1011,JF,1,20/11/2018 21:11,20/11/2018 21:11,132.228,167.2817809,70.4759,129.7762615,-117.323,-1.0951,-2.24919,36.03388803,20/11/2018 21:11,20/11/2018 21:11,40.2146,130.6677796,86.1926,101.6643902,-112.845,-1.15345,-7.52947,36.60498782
20/11/2018 21:11,1012,JF,1,20/11/2018 21:11,20/11/2018 21:11,114.243,150.3541062,82.7606,141.4907507,-87.3911,-1.1109,-1.96323,36.01155419,20/11/2018 21:11,20/11/2018 21:11,56.5074,126.0617646,71.0317,84.39882783,-84.1211,-1.13967,-7.11343,36.96959834
20/11/2018 21:11,1013,JF,1,20/11/2018 21:11,20/11/2018 21:11,106.893,146.404782,71.7095,124.074471,-112.898,-1.10793,-2.14368,36.32336462,20/11/2018 21:11,20/11/2018 21:11,48.9278,136.2760701,75.0777,104.0694071,-70.9272,-1.0783,-5.79793,36.16757574
20/11/2018 21:11,1014,JF,1,20/11/2018 21:11,20/11/2018 21:11,135.69,166.9714908,70.5411,105.126839,-81.9739,-1.09708,-1.67315,35.99134635,20/11/2018 21:11,20/11/2018 21:11,45.4296,109.7526215,81.1175,95.77952389,-97.6028,-1.06454,-7.78256,36.70567002
20/11/2018 21:11,1015,JF,1,20/11/2018 21:11,20/11/2018 21:11,115,162.4113433,88.9075,156.1251633,-79.3789,-1.14021,-2.26402,35.17356261,20/11/2018 21:11,20/11/2018 21:11,49.6126,160.048797,81.0151,119.1187449,-83.2981,-1.12657,-5.5209,35.59312027
20/11/2018 21:11,1016,JF,1,20/11/2018 21:11,20/11/2018 21:11,133.157,178.4157904,62.2576,106.6806845,-78.513,-1.10164,-1.96423,34.69945131,20/11/2018 21:11,20/11/2018 21:11,42.8545,127.3316821,61.602,109.4410901,-46.89,-1.1291,-6.75428,35.42261828
20/11/2018 21:11,1017,JF,1,20/11/2018 21:11,20/11/2018 21:11,145.368,201.1750225,80.2201,136.2670835,-90.7785,-0.950268,-2.09715,34.6812183,20/11/2018 21:11,20/11/2018 21:11,47.5713,82.43730355,68.2855,77.26929606,-50.4081,-1.06892,-5.53257,35.90301223
20/11/2018 21:11,1018,JF,1,20/11/2018 21:11,20/11/2018 21:11,103.115,127.2703042,73.5554,115.7910134,-48.709,-1.05871,-1.98422,35.31518313,20/11/2018 21:11,20/11/2018 21:11,39.139,92.10434575,67.4832,103.8914833,-41.5171,-1.10382,-6.18135,36.68225358
20/11/2018 21:11,1019,JF,1,20/11/2018 21:11,20/11/2018 21:11,109.252,153.2861167,81.0636,146.8644746,-88.1999,-1.09394,-2.43346,36.22891971,20/11/2018 21:11,20/11/2018 21:11,36.5376,119.7031676,82.7125,91.88789488,-46.3444,-1.12142,-6.77408,37.58360992
20/11/2018 21:11,1020,JF,1,20/11/2018 21:11,20/11/2018 21:11,117.902,134.5951369,65.4241,114.4602454,-60.0382,-1.04491,-2.24694,35.77654928,20/11/2018 21:11,20/11/2018 21:11,55.3498,137.4670252,64.1631,91.17085054,-69.4641,-1.05776,-6.28366,36.626929
20/11/2018 21:11,1021,JF,1,20/11/2018 21:11,20/11/2018 21:11,138.669,201.5815535,61.9083,101.3540738,-92.9127,-1.03775,-1.92872,35.51000873,20/11/2018 21:11,20/11/2018 21:11,48.084,102.943564,85.1565,100.7922876,-41.6034,-1.14428,-6.24327,35.77074188
20/11/2018 21:11,1022,JF,1,20/11/2018 21:11,20/11/2018 21:11,134.975,167.8878244,82.4479,140.0972064,-42.1049,-1.02943,-2.09205,35.10311683,20/11/2018 21:11,20/11/2018 21:11,43.0183,164.7346996,55.5206,76.87449691,-83.249,-1.07323,-6.49981,35.82173472
20/11/2018 21:11,1023,JF,1,20/11/2018 21:11,20/11/2018 21:11,136.82,193.0365512,56.4642,106.0202394,-60.8915,-1.06293,-2.1232,35.88174011,20/11/2018 21:11,20/11/2018 21:11,43.7665,148.4930374,82.8789,115.79731,-76.0897,-1.08319,-6.09434,35.69612833
20/11/2018 21:11,1024,JF,1,20/11/2018 21:11,20/11/2018 21:11,150.058,228.6126016,66.6086,102.7318265,-100.46,-1.06409,-2.27031,35.66366494,20/11/2018 21:11,20/11/2018 21:11,44.5336,137.2469539,87.7692,122.1941674,-60.4777,-1.11371,-5.2411,36.11814811
20/11/2018 21:11,1025,JF,1,20/11/2018 21:11,20/11/2018 21:11,121.452,187.5143057,67.8733,114.4293567,-53.5461,-1.0533,-1.98579,36.67737921,20/11/2018 21:11,20/11/2018 21:11,48.0229,108.1210925,68.7705,88.24731812,-54.7241,-1.10441,-5.48441,37.1613022
20/11/2018 21:11,1026,JF,1,20/11/2018 21:11,20/11/2018 21:11,147.081,205.4434415,67.535,125.7252581,-68.6989,-1.06454,-2.57309,35.58821843,20/11/2018 21:11,20/11/2018 21:11,47.645,142.378862,89.6549,110.7505856,-55.5421,-1.08421,-6.65333,36.00837934
20/11/2018 21:11,1027,JF,1,20/11/2018 21:11,20/11/2018 21:11,113.495,177.0019227,67.8855,114.6828839,-85.6198,-1.10152,-1.98173,35.9038979,20/11/2018 21:11,20/11/2018 21:11,37.7361,135.6892236,84.0338,109.6226992,-42.424,-1.13446,-7.32084,36.2015005
20/11/2018 21:11,1028,JF,1,20/11/2018 21:11,20/11/2018 21:11,105.901,156.0936313,73.3604,134.6784648,-37.312,-1.0908,-2.60855,36.5991759,20/11/2018 21:11,20/11/2018 21:11,39.954,177.6674313,69.0825,102.3667959,-51.7352,-1.11866,-6.11407,36.14182169
20/11/2018 21:11,1029,JF,1,20/11/2018 21:11,20/11/2018 21:11,128.776,179.5254879,76.7089,135.9408636,-51.981,-1.05676,-2.01402,35.38044578,20/11/2018 21:11,20/11/2018 21:11,39.1305,109.6767936,72.7438,89.47703135,-50.8334,-1.09767,-7.31884,36.08469429
20/11/2018 21:11,1030,JF,1,20/11/2018 21:11,20/11/2018 21:11,97.4401,164.7776779,66.679,101.5976154,-60.5316,-1.04363,-2.08238,34.99281005,20/11/2018 21:11,20/11/2018 21:11,40.845,155.7522057,99.5795,109.5186441,-50.1698,-1.01298,-4.29283,36.80338909
20/11/2018 21:11,1031,JF,1,20/11/2018 21:11,20/11/2018 21:11,135.163,180.5492373,78.4612,149.0325546,-46.8948,-1.02268,-1.89718,37.31041212,20/11/2018 21:11,20/11/2018 21:11,39.4989,119.9389828,81.9609,87.45719938,-49.274,-1.07411,-5.81656,36.52904533
20/11/2018 21:11,1032,JF,1,20/11/2018 21:11,20/11/2018 21:11,121.651,169.3931107,70.0007,118.0519009,-55.6116,-1.03698,-2.06908,35.0969264,20/11/2018 21:11,20/11/2018 21:11,41.3501,119.6596412,75.3986,93.15243272,-47.5317,-1.11741,-6.90283,35.45803528
20/11/2018 21:11,1033,JF,1,20/11/2018 21:11,20/11/2018 21:11,126.842,184.9487903,81.0808,142.0313866,-78.0044,-1.08834,-2.37576,34.67726223,20/11/2018 21:11,20/11/2018 21:11,53.6946,171.6452025,73.1294,93.73907359,-42.7717,-1.04755,-4.66972,34.77313706
20/11/2018 21:11,1034,JF,1,20/11/2018 21:11,20/11/2018 21:11,138.174,224.7877675,72.3018,112.2646509,-57.9296,-1.08224,-1.68797,35.35062238,20/11/2018 21:11,20/11/2018 21:11,45.9303,158.6130964,93.719,116.9468469,-57.7935,-1.11283,-5.3734,35.44904659
20/11/2018 21:11,1035,JF,1,20/11/2018 21:11,20/11/2018 21:11,113.795,202.2457067,81.3935,147.5607471,-60.0663,-1.05145,-2.41206,36.56310412,20/11/2018 21:11,20/11/2018 21:11,50.5067,146.3334188,86.0184,105.9249065,-41.0275,-1.0975,-7.09534,34.89754907
20/11/2018 21:11,1036,JF,1,20/11/2018 21:11,20/11/2018 21:11,112.826,157.9176709,70.3907,118.1040012,-68.4815,-1.07756,-1.85862,34.47316316,20/11/2018 21:11,20/11/2018 21:11,55.9919,113.8428313,99.7566,133.3047947,-31.4949,-1.11115,-7.8896,36.23634012
20/11/2018 21:11,1037,JF,1,20/11/2018 21:11,20/11/2018 21:11,121.832,158.8470707,79.3644,141.8202644,-47.7648,-1.087,-2.09665,34.99918763,20/11/2018 21:11,20/11/2018 21:12,44.1887,116.591984,62.7219,85.91045003,-56.1577,-1.08429,-4.45875,34.92659636
20/11/2018 21:12,1038,JF,1,20/11/2018 21:12,20/11/2018 21:12,152.27,233.342835,55.5359,97.71312912,-54.2371,-1.05857,-2.02003,34.74884585,20/11/2018 21:12,20/11/2018 21:12,48.5703,126.2380269,79.5607,112.5725989,-42.3646,-1.07435,-4.42976,35.25734795
20/11/2018 21:12,1039,JF,1,20/11/2018 21:12,20/11/2018 21:12,109.303,154.250182,62.9443,110.4382668,-43.9537,-1.08296,-2.6165,35.86518823,20/11/2018 21:12,20/11/2018 21:12,39.0975,125.1364317,78.6187,105.5268671,-35.9904,-1.12233,-7.67334,35.79562339
20/11/2018 21:12,1040,JF,1,20/11/2018 21:12,20/11/2018 21:12,108.326,230.6881975,54.6904,85.56656706,-96.8406,-1.05871,-2.34265,33.85066451,20/11/2018 21:12,20/11/2018 21:12,53.9816,165.5935478,85.0302,106.2453773,-68.7258,-1.08916,-6.90308,34.69103886
20/11/2018 21:12,1041,JF,1,20/11/2018 21:12,20/11/2018 21:12,114.889,143.7709551,57.6491,91.96288703,-81.6722,-1.06179,-2.24649,35.28740478,20/11/2018 21:12,20/11/2018 21:12,39.1219,144.472826,92.219,132.041334,-52.9823,-1.06169,-5.17938,35.41348807
20/11/2018 21:12,1042,JF,1,20/11/2018 21:12,20/11/2018 21:12,129.157,187.1321678,77.8902,140.8826393,-58.0264,-1.00672,-2.05268,36.46147257,20/11/2018 21:12,20/11/2018 21:12,39.967,131.0872979,77.8237,99.41018138,-49.3939,-1.0621,-5.1173,34.9531006
20/11/2018 21:12,1043,JF,1,20/11/2018 21:12,20/11/2018 21:12,108.885,158.5461953,71.2733,127.2107018,-70.5638,-1.06333,-2.10403,34.42672132,20/11/2018 21:12,20/11/2018 21:12,51.4583,117.2332294,92.7891,120.0543968,-52.8223,-1.06512,-6.62157,34.56550306
20/11/2018 21:12,1044,JF,1,20/11/2018 21:12,20/11/2018 21:12,123.634,212.5775866,57.8051,96.37187393,-89.7077,-1.08731,-2.19091,35.2311259,20/11/2018 21:12,20/11/2018 21:12,46.9293,145.245587,78.7986,112.3163213,-53.0289,-1.07631,-4.84216,35.82623656
20/11/2018 21:12,1045,JF,1,20/11/2018 21:12,20/11/2018 21:12,128.328,187.3093489,78.233,138.429891,-50.3253,-1.0753,-2.81394,36.6459169,20/11/2018 21:12,20/11/2018 21:12,43.1209,139.176874,88.0365,107.6463853,-55.2065,-1.04526,-4.71026,34.28033771
20/11/2018 21:12,1046,JF,1,20/11/2018 21:12,20/11/2018 21:12,154.186,214.1819179,80.8704,131.1464467,-81.7804,-1.00728,-1.89949,35.47307159,20/11/2018 21:12,20/11/2018 21:12,57.1912,76.7409484,73.6234,88.92475668,-50.1177,-1.04748,-6.44611,33.15908386
20/11/2018 21:12,1047,JF,1,20/11/2018 21:12,20/11/2018 21:12,88.0753,121.5434124,85.7702,133.3369309,-57.6343,-0.814657,-2.99815,30.7342267,20/11/2018 21:12,20/11/2018 21:12,43.9187,108.6635847,75.2149,86.49968183,-43.6358,-0.883282,-0.392908,31.12205487
20/11/2018 21:12,1048,JF,1,20/11/2018 21:12,20/11/2018 21:12,24.8286,28.60620958,54.6346,72.79135525,-19.1312,-0.898624,-1.78835,31.96068425,20/11/2018 21:12,20/11/2018 21:12,28.9603,57.0641309,82.3451,87.41740708,-46.4838,-0.938399,-1.77888,31.41699199
20/11/2018 21:12,1049,JF,1,20/11/2018 21:12,20/11/2018 21:12,87.2609,87.26212397,70.5032,86.70473135,-31.3323,-0.629516,-1.28022,28.33959566,20/11/2018 21:12,20/11/2018 21:12,19.7683,33.17072835,51.7743,60.32667804,-34.0198,-0.696609,-2.33409,26.30293575
20/11/2018 21:12,1050,JF,1,20/11/2018 21:12,20/11/2018 21:12,35.4806,52.03590435,114.973,159.9472308,-12.5223,-0.137224,-2.04786,25.84378864,20/11/2018 21:12,20/11/2018 21:12,35.2204,54.17414599,49.38,78.77130692,-22.2725,-0.506192,-6.66636,24.44801477
20/11/2018 21:12,1051,JF,1,20/11/2018 21:12,20/11/2018 21:12,18.1489,22.44461224,4.25619,19.88227487,-7.90726,-0.809169,-1.0437,33.66881276,,,,,,,,,,
20/11/2018 21:12,1052,JF,1,20/11/2018 21:12,20/11/2018 21:12,28.9156,39.97476219,58.014,114.221815,-23.5089,-1.17965,-1.23283,37.92947678,20/11/2018 21:12,20/11/2018 21:12,24.36,30.54529457,63.2523,83.93226572,-29.8914,-1.37034,-8.78409,42.55251434
20/11/2018 21:12,1053,JF,1,20/11/2018 21:12,20/11/2018 21:12,45.5506,70.41113083,41.0413,88.41627273,-34.5424,-1.21669,-2.93794,39.7993993,20/11/2018 21:12,20/11/2018 21:12,31.5523,97.78250522,38.3572,55.59334168,-34.2104,-1.34203,-8.83075,41.54797954
20/11/2018 21:12,1054,JF,1,20/11/2018 21:12,20/11/2018 21:12,71.0715,136.4711949,57.421,107.9547706,-58.4511,-1.12801,-2.83073,39.68341406,20/11/2018 21:12,20/11/2018 21:12,45.6192,126.4651805,56.7599,69.89210924,-46.0505,-1.37853,-8.87232,40.94732852
20/11/2018 21:12,1055,JF,1,20/11/2018 21:12,20/11/2018 21:12,78.7793,148.7041068,77.174,150.4997061,-74.929,-1.32949,-2.42441,39.12014829,20/11/2018 21:12,20/11/2018 21:12,73.5851,141.1406013,49.4586,68.64208071,-78.4696,-1.27041,-9.9365,41.79629607
20/11/2018 21:12,1056,JF,1,20/11/2018 21:12,20/11/2018 21:12,70.4806,143.471261,68.738,117.8188751,-71.2183,-1.30442,-2.55102,39.18909967,20/11/2018 21:12,20/11/2018 21:12,87.1506,150.7556876,49.4898,61.06248169,-79.1234,-1.15028,-8.95181,44.93769049
20/11/2018 21:12,1057,JF,1,20/11/2018 21:12,20/11/2018 21:12,75.0728,184.1915028,76.1908,153.0708364,-60.4997,-1.30637,-2.82086,41.11398454,20/11/2018 21:12,20/11/2018 21:12,111.832,196.4080464,64.3343,90.85045926,-91.5137,-1.29966,-10.0342,44.67447345
20/11/2018 21:12,1058,JF,1,20/11/2018 21:12,20/11/2018 21:12,105.538,266.1692493,47.3916,115.2068623,-72.1639,-1.37636,-3.1336,40.6291391,20/11/2018 21:12,20/11/2018 21:12,139.687,245.7854574,49.599,67.8428158,-84.5005,-1.44518,-11.2383,43.54083675
20/11/2018 21:12,1059,JF,1,20/11/2018 21:12,20/11/2018 21:12,123.551,219.9896689,68.8428,138.1408762,-79.0936,-1.24002,-3.48743,41.45724329,20/11/2018 21:12,20/11/2018 21:12,142.565,238.0424804,73.8598,101.3745253,-108.462,-1.43874,-12.3177,44.82271979
20/11/2018 21:12,1060,JF,1,20/11/2018 21:12,20/11/2018 21:12,148.203,214.2266803,67.1647,128.5562679,-57.6545,-1.38071,-3.23121,41.14121822,20/11/2018 21:12,20/11/2018 21:12,136.433,217.1526518,57.0828,84.60350737,-87.5564,-1.34124,-9.55427,46.78383677
20/11/2018 21:12,1061,JF,1,20/11/2018 21:12,20/11/2018 21:12,131.286,282.1878135,84.4065,153.0284943,-86.6848,-1.27219,-3.26988,41.34926196,20/11/2018 21:12,20/11/2018 21:12,154.529,277.8243601,67.7049,88.47361707,-95.1063,-1.27596,-9.90806,45.07069365
